sid,name,slug,sector,ticker,marketCap,price,change,turnover
MALR,Marvel Decor Ltd,/stocks/marvel-decor-MALR,Home Furnishing,MDL,Smallcap,77.15000153,-1.220000029,542780
MALPA,Malpani Pipes and Fittings Ltd,/stocks/malpani-pipes-and-fittings-MALPA,Building Products - Others,MALPANI,Smallcap,67.98999786,-2.769999981,541200
SPP,SPP Polymer Ltd,/stocks/spp-polymer-SPP,Packaging,SPPPOLY,Smallcap,13.5,3.049999952,540000
VEDA,Vedant Asset Ltd,/stocks/vedant-asset-VEDA,Specialized Finance,VEDANTASSET,Smallcap,89.98000336,4.989999771,539880
PRAX,Praxis Home Retail Ltd,/stocks/praxis-home-retail-PRAX,Home Furnishing,PRAXIS,Smallcap,7.949999809,-2.569999933,539345.8125
ITL,ITL Industries Ltd,/stocks/itl-industries-ITL,Industrial Machinery,ITL,Smallcap,268,1.840000033,539083.5625
MAX,Maximus International Ltd,/stocks/maximus-international-MAX,Commodities Trading,MAXIMUS,Smallcap,13.14999962,3.539999962,538798.875
MONIK,Monika Alcobev Ltd,/stocks/monika-alcobev-MONIK,Alcoholic Beverages,MONIKA,Smallcap,223,0.02,536400
SWI,Switching Technologies Gunther Ltd,/stocks/switching-technologies-gunther-SWI,Electrical Components & Equipments,SWITCHTE,Smallcap,123.9499969,5,536201.8125
KHO,Khoobsurat Ltd,/stocks/khoobsurat-KHO,Investment Banking & Brokerage,KHOOBSURAT,Smallcap,0.529999971,,535901.625
SABO,Saboo Sodium Chloro Ltd,/stocks/saboo-sodium-chloro-SABO,Packaged Foods & Meats,SABOOSOD,Smallcap,13.14999962,-2.950000048,535242.125
CHEM,Chembond Material Technologies Ltd,/stocks/chembond-chemicals-CHEM,Specialty Chemicals,CHEMBOND,Smallcap,183.5,-0.790000021,535033.4375
SAHAS,Sahaj Solar Ltd,/stocks/sahaj-solar-SAHAS,Renewable Energy Equipment & Services,SAHAJSOLAR,Smallcap,132.5500031,-1.299999952,534600
INTLC,International Combustion (India) Ltd,/stocks/international-combustion-india-INTLC,Industrial Machinery,INTLCOMBQ,Smallcap,512.9500122,1.549999952,533734.5625
WAA,WAA Solar Ltd,/stocks/waa-solar-WAA,Renewable Energy,WAA,Smallcap,51,-1.899999976,532688
CARGO,Cargosol Logistics Ltd,/stocks/cargosol-logistics-CARGO,Logistics,CARGOSOL,Smallcap,20.29999924,9.729999542,532560
AUST,Austere Systems Ltd,/stocks/austere-systems-AUST,Software Services,AUSTERE,Smallcap,43,-1.149999976,532200
MFML,Mahalaxmi Fabric Mills Ltd,/stocks/mahalaxmi-fabric-mills-MFML,Textiles,MFML,Smallcap,20.29000092,1.860000014,531579.375
NAG,Nagpur Power and Industries Ltd,/stocks/nagpur-power-and-industries-NAG,Mining - Manganese,NAGPI,Smallcap,146,-3.309999943,530659.75
ALFAT,Alfa Transformers Ltd,/stocks/alfa-transformers-ALFAT,Heavy Electrical Equipments,ALFATRAN,Smallcap,41.68999863,-2,530622.5
VEEK,Veekayem Fashion & Apparels Ltd,/stocks/veekayem-fashion-and-apparels-VEEK,Textiles,VEEKAYEM,Smallcap,130,-4.940000057,529360
RTS,Rts Power Corporation Ltd,/stocks/rts-power-corporation-RTS,Heavy Electrical Equipments,RTSPOWR,Smallcap,105,-0.709999979,528624.8125
FORG,Forge Auto International Ltd,/stocks/forge-auto-international-FORG,Auto Parts,FORGEAUTO,Smallcap,88.05000305,,528360
AROG,Aro Granite Industries Ltd,/stocks/aro-granite-industries-AROG,Building Products - Granite,AROGRANITE,Smallcap,25.52000046,-0.230000004,527183.6875
RAJG,Rajasthan Securities Ltd,/stocks/rajasthan-gases-RAJG,Gas Distribution,RAJSEC,Smallcap,52.70000076,,526536.625
VJT,VJTF Eduservices Ltd,/stocks/vjtf-eduservices-VJT,Education Services,VJTFEDU,Smallcap,69.58999634,15.78999996,525616.5
VATX,Vaxtex Cotfab Ltd,/stocks/vaxtex-cotfab-VATX,Textiles,VCL,Smallcap,1.320000052,3.940000057,524253.5938
FIF,Fractal Industries Ltd,/stocks/fractal-industries-FIF,Conglomerates,FIL,Smallcap,214,-1.919999957,522000
NPL,National Peroxide Ltd,/stocks/national-peroxide-NPL,Specialty Chemicals,NPL,Smallcap,586.0499878,-1.139999986,521866.4375
CEL,Cella Space Ltd,/stocks/cella-space-CEL,Logistics,CELLA,Smallcap,17.45999908,-4.429999828,521340.875
SHREO,Shree Osfm E-Mobility Ltd,/stocks/shree-osfm-e-mobility-SHREO,Tour & Travel Services,SHREEOSFM,Smallcap,58.54999924,6.449999809,521280
CHANN,Candour Techtex Ltd,/stocks/chandni-textiles-engineering-industries-CHANN,Textiles,CANDOUR,Smallcap,81.87999725,4.989999771,519701.5938
VIVO,Vivo Bio Tech Ltd,/stocks/vivo-bio-tech-VIVO,Biotechnology,VIVOBIOT,Smallcap,23.54999924,0.209999993,517926.1875
SHYC,Shyam Century Ferrous Ltd,/stocks/shyam-century-ferrous-SHYC,Iron & Steel,SHYAMCENT,Smallcap,5.71999979,-3.210000038,516798.5
IBR,Azad India Mobility Ltd,/stocks/indian-bright-steel-company-IBR,Commodities Trading,AZADIND,Smallcap,100.0299988,1.25999999,516102.5313
PMC,Pmc Fincorp Ltd,/stocks/pmc-fincorp-PMC,Diversified Financials,PMCFIN,Smallcap,1.820000052,0.550000012,515782.5313
SNL,SNL Bearings Ltd,/stocks/snl-bearings-SNL,Industrial Machinery,SNL,Smallcap,382.9500122,-1.5,514397.0625
RRE,RDB Real Estate Constructions Ltd,/stocks/rdb-real-estate-construction-RRE,Real Estate,RRECL,Smallcap,169.9499969,3.380000114,514320.8125
PANCH,Panchmahal Steel Ltd,/stocks/panchmahal-steel-PANCH,Iron & Steel,PANCHMAHQ,Smallcap,290,-5.480000019,513224.8125
MEDIC,Medi-Caps Ltd,/stocks/medi-caps-MEDIC,Pharmaceuticals,MEDICAPQ,Smallcap,26.04999924,-6.860000134,512912.4063
ASTON,Astonea Labs Ltd,/stocks/astonea-labs-ASTON,Pharmaceuticals,ASTONEALAB,Smallcap,256.1000061,,512200
SIL,Julien Agro Infratech Ltd,/stocks/silverpoint-infratech-SIL,Agro Products,JULIEN,Smallcap,1.389999986,1.460000038,511333.75
BRAC,Brace Port Logistics Ltd,/stocks/brace-port-logistics-BRAC,Logistics,BRACEPORT,Smallcap,55.79999924,1.450000048,511008
NAVB,Navkar Urbanstructure Ltd,/stocks/navkar-builders-NAVB,Construction & Engineering,NAVKARURB,Smallcap,0.980000019,-2,510889.5
SYNO,Synoptics Technologies Ltd,/stocks/synoptics-technologies-SYNO,IT Services & Consulting,SYNOPTICS,Smallcap,72,4.650000095,510408
RAMAV,Rama Vision Ltd,/stocks/rama-vision-RAMAV,FMCG - Personal Products,RAMAVISION,Smallcap,135,-1.820000052,510341.4063
AMN,Amines and Plasticizers Ltd,/stocks/amines-and-plasticizers-AMN,Commodity Chemicals,AMNPLST,Smallcap,193.3099976,0.810000002,509231.0625
PRJE,Prajay Engineers Syndicate Ltd,/stocks/prajay-engineers-syndicate-PRJE,Construction & Engineering,PRAENG,Smallcap,20.01000023,1.519999981,509163.9063
FCSS,FCS Software Solutions Ltd,/stocks/fcs-software-solutions-FCSS,Software Services,FCSSOFT,Smallcap,1.5,-1.320000052,507757.5
HINDU,Hindustan Agrigentics Ltd,/stocks/hindustan-agrigenetics-HINDU,Seeds,HINDUST,Smallcap,42,-0.449999988,507145.5938
HISR,Hisar Metal Industries Ltd,/stocks/hisar-metal-industries-HISR,Building Products - Pipes,HISARMETAL,Smallcap,154.1699982,-0.600000024,505631.5
DHR,Dhruv Consultancy Services Ltd,/stocks/dhruv-consultancy-services-DHR,Construction & Engineering,DHRUV,Smallcap,26,-4.170000076,505487.4063
BENG,Bengal & Assam Company Ltd,/stocks/bengal-and-assam-company-BENG,Specialized Finance,BENGALASM,Smallcap,6349.5,0.769999981,505285.5938
SKYI,Sky Industries Ltd,/stocks/sky-industries-SKYI,Textiles,SKYIND,Smallcap,94.80000305,6.78000021,503934.75
SADE,Sadbhav Engineering Ltd,/stocks/sadbhav-engineering-SADE,Construction & Engineering,SADBHAV,Smallcap,8.960000038,-1.429999948,503820
LIO,Liotech Industries Ltd,/stocks/liotech-industries-LIO,Building Products - Others,LIOTECH,Smallcap,179.6000061,-5,502880
RJSG,Rajshree Sugars & Chemicals Ltd,/stocks/rajshree-sugars-and-chemicals-RJSG,Sugar,RAJSREESUG,Smallcap,31.28000069,0.479999989,501617.5
STARI,Star Imaging and Path Lab Ltd,/stocks/star-imaging-and-path-lab-STARI,Hospitals & Diagnostic Centres,STARIMAGIN,Smallcap,100.5,0.5,501400
SONAL,Sonalis Consumer Products Ltd,/stocks/sonalis-consumer-products-SONAL,FMCG - Foods,SONALIS,Smallcap,42,-2.329999924,501120
ORTX,Oriental Trimex Ltd,/stocks/oriental-trimex-ORTX,Cement,ORIENTALTL,Smallcap,5.699999809,0.349999994,500774.5625
BPLP,Bharat Parenterals Ltd,/stocks/bharat-parenterals-BPLP,Pharmaceuticals,BPLPHARMA,Smallcap,1385,-0.930000007,500059.5625
ZEN,Zenotech Laboratories Ltd,/stocks/zenotech-laboratories-ZEN,Biotechnology,ZENOTECH,Smallcap,45.90000153,3.400000095,499970.3438
TTC,Toss The Coin Ltd,/stocks/toss-the-coin-TTC,Oil & Gas - Refining & Marketing,TTC,Smallcap,229,-6.610000134,499380
NBII,NBI Industrial Finance Company Ltd,/stocks/nbi-industrial-finance-company-NBII,Diversified Financials,NBIFIN,Smallcap,1897,1.710000038,499348.5
RELIA,Reliable Ventures India Ltd,/stocks/reliable-ventures-india-RELIA,"Hotels, Resorts & Cruise Lines",RELIABVEN,Smallcap,25.84000015,-5,498622.3125
SHYAD,Shyam Dhani Industries Ltd,/stocks/shyam-dhani-industries-SHYAD,FMCG - Foods,SHYAMDHANI,Smallcap,62.09999847,-1.429999948,498560
KANP,Kanpur Plastipack Ltd,/stocks/kanpur-plastipack-KANP,Packaging,KANPRPLA,Smallcap,194.6699982,-1.960000038,498374.7188
AREY,Aarey Drugs and Pharmaceuticals Ltd,/stocks/aarey-drugs-and-pharmaceuticals-AREY,Pharmaceuticals,AAREYDRUGS,Smallcap,84.87000275,-2,498271.7813
VAG,Emrock Corporation Ltd,/stocks/vaghani-techno-build-VAG,Construction & Engineering,EMROCK,Smallcap,259.8999939,-3.950000048,497459.5313
BRED,Beardsell Ltd,/stocks/beardsell-BRED,Building Products - Prefab Structures,BEARDSELL,Smallcap,29.03000069,-0.790000021,495464.3125
RHL,Robust Hotels Ltd,/stocks/robust-hotels-RHL,"Hotels, Resorts & Cruise Lines",RHL,Smallcap,181.5500031,1.139999986,494997.125
EMAI,EMA Partners India Ltd,/stocks/ema-partners-india-EMAI,Employment Services,EMAPARTNER,Smallcap,83.30000305,0.970000029,493620
ADV,Goyal Aluminiums Ltd,/stocks/advitiya-trade-india-ADV,Iron & Steel,GOYALALUM,Smallcap,6.800000191,-0.439999998,491023.0938
YOG,UR Sugar Industries Ltd,/stocks/hkg-YOG,Trading Companies & Distributors,URSUGAR,Smallcap,2.849999905,4.78000021,490736.4063
ASSOC,Associated Coaters Ltd,/stocks/associated-coaters-ASSOC,Building Products - Others,ASSOCIATED,Smallcap,95,-12.84000015,489550
INSP,Inspirisys Solutions Ltd,/stocks/inspirisys-solutions-INSP,IT Services & Consulting,INSPIRISYS,Smallcap,101.8499985,2.50999999,488879.9063
TAV,Eforu Entertainment Ltd,/stocks/tavernier-resources-TAV,"Precious Metals, Jewellery & Watches",EFORU,Smallcap,89.5,9.899999619,488207.375
BNRS,BN Rathi Securities Ltd,/stocks/b-n-rathi-securities-BNRS,Investment Banking & Brokerage,BNRSEC,Smallcap,16.97999954,-1.279999971,487937.2813
CARU,CL Educate Ltd,/stocks/cl-educate-CARU,Education Services,CLEDUCATE,Smallcap,54.02999878,1.980000019,487890.9063
SAHA,Sahara Housingfina Corporation Ltd,/stocks/sahara-housing-fina-corporation-SAHA,Home Financing,SAHARAHOUS,Smallcap,42,-8.359999657,487446.7813
RDB,RDB Rasayans Ltd,/stocks/rdb-rasayans-RDB,Packaging,RDBRL,Smallcap,150.6499939,-1.919999957,487368.4688
JYOTJ,Jyoti Ltd,/stocks/jyoti-JYOTJ,Heavy Electrical Equipments,JYOTI,Smallcap,59.83000183,0.340000004,485172.5938
GDST,Goldstar Power Ltd,/stocks/goldstar-power-GDST,Batteries,GOLDSTAR,Smallcap,8.5,-0.579999983,484875
SHEET,Rajnish Retail Ltd,/stocks/sheetal-diamonds-SHEET,"Precious Metals, Jewellery & Watches",RRETAIL,Smallcap,2.349999905,-0.839999974,483807.0938
JFLL,JFL Life Sciences Ltd,/stocks/jfl-life-sciences-JFLL,Pharmaceuticals,JFLLIFE,Smallcap,10.10000038,3.589999914,483360
PRECI,East India Drums and Barrels Manufacturing Ltd,/stocks/precision-containeurs-PRECI,Packaging,EASTINDIA,Smallcap,99.30000305,4.269999981,481582.5313
ANY,Anya Polytech & Fertilizers Ltd,/stocks/anya-polytech-and-fertilizers-ANY,Fertilizers & Agro Chemicals,ANYA,Smallcap,16.04999924,-4.75,481500
NVE,Nanavati Ventures Ltd,/stocks/nanavati-ventures-NVE,"Precious Metals, Jewellery & Watches",NVENTURES,Smallcap,106.6999969,0.189999998,480150
ASHC,Ashirwad Capital Ltd,/stocks/ashirwad-capital-ASHC,Diversified Financials,ASHCAP,Smallcap,2.849999905,2.519999981,479799.5938
KFB,Kothari Fermentation and Biochem Ltd,/stocks/kothari-fermentation-and-biochem-KFB,Agro Products,KFBL,Smallcap,45.91999817,4.010000229,479532.1875
ALML,Alkali Metals Ltd,/stocks/alkali-metals-ALML,Commodity Chemicals,ALKALI,Smallcap,84.44000244,-0.649999976,479520.3125
DOLL,Dollex Agrotech Ltd,/stocks/dollex-agrotech-DOLL,Sugar,DOLLEX,Smallcap,31.10000038,3.670000076,479360
BBS,B2B Software Technologies Ltd,/stocks/b2b-software-technologies-BBS,Software Services,B2BSOFT,Smallcap,24.70000076,2.869999886,476264.875
CYBEL,Cybele Industries Ltd,/stocks/cybele-industries-CYBEL,Building Products - Others,CYBELEIND,Smallcap,45.15000153,-4.75,475920.75
DDI,Deep Diamond India Ltd,/stocks/deep-diamond-india-DDI,"Precious Metals, Jewellery & Watches",DEEPAI,Smallcap,2.150000095,-0.460000008,474702.4375
LAKHN,Panasonic Energy India Co Ltd,/stocks/panasonic-energy-india-company-LAKHN,Batteries,PANAENERG,Smallcap,268.6499939,-1.679999948,473768.9375
CYBE,Orchasp Ltd,/stocks/cybermate-infotek-CYBE,IT Services & Consulting,ORCHASP,Smallcap,1.889999986,-2.579999924,473707.7188
TRANC,Transchem Ltd,/stocks/transchem-TRANC,Pharmaceuticals,TRANSCHEM,Smallcap,322.0499878,-1.99000001,473410.5
SIGN,Signet Industries Ltd,/stocks/signet-industries-SIGN,Plastic Products,SIGIND,Smallcap,46.97000122,-1.049999952,473379.875
MORG,Morgan Ventures Ltd,/stocks/morgan-ventures-MORG,Investment Banking & Brokerage,MORGAN,Smallcap,46,-3.5,472350.8438
BEA,Beacon Trusteeship Ltd,/stocks/beacon-trusteeship-BEA,Diversified Financials,BEACON,Smallcap,94.90000153,3.150000095,471700
API,Apis India Ltd,/stocks/apis-india-API,Agro Products,APIS,Smallcap,60.34999847,0.119999997,471681.2813
BARFL,Barflex Polyfilms Ltd,/stocks/barflex-polyfilms-BARFL,Packaging,BARFLEX,Smallcap,59.09999847,3.680000067,471360
TOY,Toyam Sports Ltd,/stocks/toyam-industries-TOY,Diversified Financials,TOYAMSL,Smallcap,0.75,1.350000024,470354.375
SHAHI,Shahi Shipping Ltd,/stocks/shahi-shipping-SHAHI,Logistics,SHAHISHIP,Smallcap,13.30000019,5.300000191,468396.25
VICTO,Victory Electric Vehicles International Ltd,/stocks/victory-electric-vehicles-international-VICTO,Three Wheelers,VICTORYEV,Smallcap,17.75,3.5,467910
FRS,Puretrop Fruits Ltd,/stocks/freshtrop-fruits-FRS,Agro Products,PURETROP,Smallcap,156.8500061,3.019999981,466417.9688
PATEL,Patel Chem Specialities Ltd,/stocks/patel-chem-specialities-PATEL,Specialty Chemicals,PATELCHEM,Smallcap,97.5,1.039999962,466368
RESG,ResGen Ltd,/stocks/resgen-RESG,Oil & Gas - Refining & Marketing,RESGEN,Smallcap,47.61999893,-1,465757.5
BHAI,Bhartiya International Ltd,/stocks/bhartiya-international-BHAI,Apparel & Accessories,BIL,Smallcap,785,-1.659999967,465285.5938
CLS,Crop Life Science Ltd,/stocks/crop-life-science-CLS,Agro Products,CLSL,Smallcap,46.25,-0.639999986,461300
SHIG,Shigan Quantum Technologies Ltd,/stocks/shigan-quantum-technologies-SHIG,Auto Parts,SHIGAN,Smallcap,62.70000076,-2.029999971,460125
PRI,Prime Fresh Ltd,/stocks/prime-fresh-PRI,Agricultural & Farm Machinery,PRIMEFRESH,Smallcap,210.3500061,-1.059999943,460123.375
DCMN,DCM Nouvelle Ltd,/stocks/dcm-nouvelle-DCMN,Textiles,DCMNVL,Smallcap,154,-1.629999995,458759.5
RSSI,R S Software (India) Ltd,/stocks/r-s-software-india-RSSI,Software Services,RSSOFTWARE,Smallcap,35.27999878,-1.970000029,458628.8438
SATE,S A Tech Software India Ltd,/stocks/s-a-tech-software-india-SATE,IT Services & Consulting,SATECH,Smallcap,37.5,1.75999999,458400
BRIGH,Bright Brothers Ltd,/stocks/bright-brothers-BRIGH,Commodity Chemicals,BRIGHTBR,Smallcap,238.5,0.209999993,455573.1875
AKSH,Aksharchem (India) Ltd,/stocks/aksharchem-india-AKSH,Specialty Chemicals,AKSHARCHEM,Smallcap,230.6900024,-1.25999999,454589
SURAS,Suraj Products Ltd,/stocks/suraj-products-SURAS,Iron & Steel,SURAJ,Smallcap,234.25,3.380000114,453848.5938
SHIVM,Bandaram Pharma Packtech Ltd,/stocks/shiva-medicare-SHIVM,Paper Products,BANDARAM,Smallcap,21.71999931,-6.78000021,453792.75
ANA,ANG Lifesciences India Ltd,/stocks/ang-lifesciences-india-ANA,Pharmaceuticals,ANG,Smallcap,33.25999832,-4.809999943,453792.4688
VER,Veritas (India) Ltd,/stocks/veritas-india-VER,Commodities Trading,VERITAS,Smallcap,178.5,2,453160.8438
MET,Maestros Electronics & Telecommunications Systems Ltd,/stocks/maestros-electronics-and-telecommun-systems-MET,Electronic Equipments,METSL,Smallcap,133.6999969,-1.220000029,453154.1875
CARG,Cargotrans Maritime Ltd,/stocks/cargotrans-maritime-CARG,Logistics,CARGOTRANS,Smallcap,99.40000153,-0.550000012,452520
MLK,Milkfood Ltd,/stocks/milkfood-MLK,FMCG - Foods,MLKFOOD,Smallcap,71.77999878,-0.99000001,452154.5625
MEE,Meera Industries Ltd,/stocks/meera-industries-MEE,Industrial Machinery,MEERA,Smallcap,45.38999939,2,451349.4688
SADB,Sadbhav Infrastructure Projects Ltd,/stocks/sadbhav-infrastructure-projects-SADB,Roads,SADBHIN,Smallcap,2.859999895,2.880000114,450921.9063
GIRI,Giriraj Civil Developers Ltd,/stocks/giriraj-civil-developers-GIRI,Construction & Engineering,GIRIRAJ,Smallcap,128.8999939,-1.789999962,450450
RAVE,Ravelcare Ltd,/stocks/ravelcare-RAVE,FMCG - Personal Products,RAVEL,Smallcap,113.1999969,-0.310000002,450280
WALP,Walpar Nutritions Ltd,/stocks/walpar-nutritions-WALP,Packaged Foods & Meats,WALPAR,Smallcap,32.09999847,4.900000095,448980
SHEM,Shemaroo Entertainment Ltd,/stocks/shemaroo-entertainment-SHEM,Movies & TV Serials,SHEMAROO,Smallcap,125,1.580000043,448490.6875
MFCL,Hybrid Financial Services Ltd,/stocks/hybrid-financial-services-MFCL,Business Support Services,HYBRIDFIN,Smallcap,20.76000023,4.320000172,447583.5625
GOOD,Goodricke Group Ltd,/stocks/goodricke-group-GOOD,Tea & Coffee,GOODRICKE,Smallcap,184.4499969,-0.300000012,446340.5938
AGN,Agni Green Power Ltd,/stocks/agni-green-power--AGN,Renewable Energy,AGNI,Smallcap,17.60000038,-1.120000005,446250
ISTL,IST Ltd,/stocks/ist-ISTL,Industrial Machinery,ISTLTD,Smallcap,636.7000122,0.519999981,446067.5625
MONO,Monotype India Ltd,/stocks/monotype-india-MONO,Diversified Financials,MONOT,Smallcap,0.379999995,2.700000048,445921.4063
INFII,Infinity Infoway Ltd,/stocks/infinity-infoway-INFII,Software Services,INFINITY,Smallcap,374.1000061,-4.079999924,445692
KKJ,Kabra Jewels Ltd,/stocks/kabra-jewels-KKJ,"Precious Metals, Jewellery & Watches",KKJEWELS,Smallcap,109.9499969,0.270000011,445480
SHRAD,Shradha AI Technologies Ltd,/stocks/shradha-industries-SHRAD,IT Services & Consulting,SHRAAITECH,Smallcap,26.20000076,1.590000033,445136
BBTR,B&B Triplewall Containers Ltd,/stocks/bandb-triplewall-containers-BBTR,Packaging,BBTCL,Smallcap,223.3699951,-0.280000001,444805.1875
COUN,Country Club Hospitality & Holidays Ltd,/stocks/country-club-hospitality-and-holidays-COUN,"Hotels, Resorts & Cruise Lines",CCHHL,Smallcap,13,1.960000038,444736.5938
LOO,Looks Health Services Ltd,/stocks/looks-health-services-LOO,Health Care Equipment & Supplies,LOOKS,Smallcap,8.649999619,-2.700000048,444092.5
KAYT,Kaytex Fabrics Ltd,/stocks/kaytex-fabrics-KAYT,Textiles,KAYTEX,Smallcap,61.70000076,2.75,443304
USK,Udayshivakumar Infra Ltd,/stocks/udayshivakumar-infra-USK,Construction & Engineering,USK,Smallcap,22.80999947,-0.870000005,443109.0313
AKI,AKI India Ltd,/stocks/aki-india-AKI,Apparel & Accessories,AKI,Smallcap,4.880000114,-0.409999996,441010.7188
INTLT,International Travel House Ltd,/stocks/international-travel-house-INTLT,"Hotels, Resorts & Cruise Lines",ITHL,Smallcap,311.6499939,-1.139999986,440665.5938
KARTK,Kartik Investments Trust Ltd,/stocks/kartik-investments-trust-KARTK,Diversified Financials,KARTKIN,Smallcap,8966.450195,5,439310.4688
ASO,ASI Industries Ltd,/stocks/asi-industries-ASO,Mining - Diversified,ASIIL,Smallcap,24.52000046,2.289999962,439083.5
MANIL,Manilam Industries India Ltd,/stocks/manilam-industries-india-MANIL,Building Products - Laminates,MANILAM,Smallcap,53.04999924,-6.349999905,438480
DRH,Samsrita Labs Ltd,/stocks/dr-habeebullah-life-sciences-DRH,Biotechnology,SAMSRITA,Smallcap,11.89999962,1.360000014,437715.9063
IDIC,Indian Card Clothing Company Ltd,/stocks/indian-card-clothing-company-IDIC,Industrial Machinery,INDIANCARD,Smallcap,220.1100006,-1.299999952,436660.375
SHSE,ShreeOswal Seeds and Chemicals Ltd,/stocks/shreeoswal-seeds-and-chemicals-SHSE,Seeds,OSWALSEEDS,Smallcap,11.15999985,,436172.8125
RAIN,Rainbow Foundations Ltd,/stocks/rainbow-foundations-RAIN,Real Estate,RAINBOWF,Smallcap,39,0.670000017,435786.25
GLSH,Garware Offshore Services Ltd,/stocks/global-offshore-services-GLSH,Oil & Gas - Equipment & Services,GARWAOFFS,Smallcap,50,-0.039999999,434988.3125
GIAR,Gillanders Arbuthnot & Co Ltd,/stocks/gillanders-arbuthnot-and-co-GIAR,Conglomerates,GILLANDERS,Smallcap,90.44000244,-0.870000005,434959.4375
RVH,Ravinder Heights Ltd,/stocks/ravinder-heights-RVH,Real Estate,RVHL,Smallcap,44.81999969,-0.159999996,434340
MODI,Modi Rubber Ltd,/stocks/modi-rubber-MODI,Tires & Rubber,MODIRUBBER,Smallcap,132.6199951,-0.959999979,434213.7813
NOL,National Oxygen Ltd,/stocks/national-oxygen-NOL,Commodity Chemicals,NOL,Smallcap,54.75,1.610000014,433144.125
SHO,Shoora Designs Ltd,/stocks/shoora-designs-SHO,Textiles,SHOORA,Smallcap,96.23999786,-2,433080
VAL,Valencia Nutrition Ltd,/stocks/valencia-nutrition-VAL,Alcoholic Beverages,VALENCIA,Smallcap,59.86000061,-1.220000029,429600
THI,Thinkink Picturez Ltd,/stocks/thinkink-picturez-THI,Animation,THINKINK,Smallcap,0.200000003,5.260000229,427879.8125
KKL,Kaushalya Logistics Ltd,/stocks/kaushalya-logistics-KKL,Logistics,KLL,Smallcap,31.64999962,-2.00999999,426904
SHALP,Shalimar Productions Ltd,/stocks/shalimar-productions-SHALP,Movies & TV Serials,SHALPRO,Smallcap,0.239999995,-4,426528.9688
AVIA,Avi Ansh Textile Ltd,/stocks/avi-ansh-textile-AVIA,Textiles,AVIANSH,Smallcap,107.5,2.430000067,426480
GPS,Gabriel Pet Straps Ltd,/stocks/gabriel-pet-straps-GPS,Plastic Products,GPSL,Smallcap,118.0999985,1.419999957,424152
AAI,Akar Auto Industries Ltd,/stocks/akar-auto-industries-AAI,Auto Parts,AAIL,Smallcap,85.69999695,-0.680000007,421089.5625
KES,Kesar Petroproducts Ltd,/stocks/kesar-petroproducts-KES,Commodity Chemicals,KESARPE,Smallcap,17.21999931,-1.879999995,419421.125
BAMB,Bambino Agro Industries Ltd,/stocks/bambino-agro-industries-BAMB,FMCG - Foods,BAMBINO,Smallcap,203.3500061,-0.730000019,417691.6875
ATVP,ATV Projects India Ltd,/stocks/atv-projects-india-ATVP,Industrial Machinery,ATVPR,Smallcap,26.76000023,-1.179999948,416836.25
VICE,Viceroy Hotels Ltd,/stocks/viceroy-hotels-VICE,"Hotels, Resorts & Cruise Lines",VHLTD,Smallcap,132.3500061,1.360000014,416755.1875
PARAO,Paragon Fine & Speciality Chemical Ltd,/stocks/paragon-fine-and-speciality-chemical-PARAO,Specialty Chemicals,PARAGON,Smallcap,49.25,1.75999999,416052
MKE,MK Exim (India) Ltd,/stocks/m-k-exim-india-MKE,Textiles,MKEXIM,Smallcap,60.99000168,-1.470000029,415201.75
TBKH,Byke Hospitality Ltd,/stocks/byke-hospitality-TBKH,"Hotels, Resorts & Cruise Lines",BYKE,Smallcap,32.54999924,-0.340000004,414360.625
BOHA,Bohra Industries Ltd,/stocks/bohra-industries-BOHA,Fertilizers & Agro Chemicals,BOHRAIND,Smallcap,13.80000019,3.920000076,414162
ROY,Royal India Corporation Ltd,/stocks/royal-india-corporation-ROY,Commodity Chemicals,ROYALIND,Smallcap,6.070000172,4.840000153,411990
EMMB,Emmbi Industries Ltd,/stocks/emmbi-industries-EMMB,Packaging,EMMBI,Smallcap,94.18000031,-0.419999987,411990
WARR,Warren Tea Ltd,/stocks/warren-tea-WARR,Agro Products,WARRENTEA,Smallcap,47,1.179999948,411845.4063
SRNP,Shree Rama Newsprint Ltd,/stocks/shree-rama-newsprint-SRNP,Paper Products,RAMANEWS,Smallcap,28.97999954,1.080000043,410542.8438
LGT,LGT Global Hospitality Ltd,/stocks/lgt-business-connextions-LGT,Tour & Travel Services,LGT,Smallcap,42.5,3.029999971,409152
HIN,Hind Aluminium Industries Ltd,/stocks/hind-aluminium-industries-HIN,Metals - Aluminium,HINDALUMI,Smallcap,100.4000015,2.549999952,408616.9688
SHU,Shubham Polyspin Ltd,/stocks/shubham-polyspin-SHU,Textiles,SHUBHAM,Smallcap,44.79000092,-1.779999971,406929.8438
VAR,Variman Global Enterprises Ltd,/stocks/variman-global-enterprises-VAR,IT Services & Consulting,VARIMAN,Smallcap,4.300000191,0.230000004,406251.375
INTB,Innovana Thinklabs Ltd,/stocks/innovana-thinklabs-INTB,Software Services,INNOVANA,Smallcap,325.6499939,-1.909999967,405773.8125
MANK,Manaksia Ltd,/stocks/manaksia-MANK,Metals - Diversified,MANAKSIA,Smallcap,58.31999969,-1.070000052,405540.9688
UNIA,Universal Autofoundry Ltd,/stocks/universal-autofoundry-UNIA,Auto Parts,UNIAUTO,Smallcap,52.79999924,0.189999998,405401.875
